Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Recording date	Recording start time	Recording duration [ms]	Event	Event value	Gaze point X [DACS px]	Gaze point Y [DACS px]	Gaze point left X [DACS px]	Gaze point left Y [DACS px]	Gaze point right X [DACS px]	Gaze point right Y [DACS px]	Pupil diameter left [mm]	Pupil diameter right [mm]	Pupil diameter filtered [mm]	Eye openness left [mm]	Eye openness right [mm]	Eye openness filtered [mm]	Validity left	Validity right	Presented Stimulus name	Eye movement type	Eye movement event duration [ms]	Eye movement type index
3608	504489888	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	512	854	503	4.782	4.909	4.845				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3609	504489890	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	864	513	855	502	4.78	4.913	4.846				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3611	504489892	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	513	855	503	4.783	4.915	4.849				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3613	504489893	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	867	512	854	501	4.779	4.914	4.846				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3614	504489895	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	506	867	512	855	500	4.782	4.911	4.847				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3616	504489897	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	866	512	855	502	4.784	4.915	4.849				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3618	504489898	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	506	866	513	853	500	4.786	4.916	4.851				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3619	504489900	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	506	866	512	855	501	4.783	4.918	4.85				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3621	504489902	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	507	864	512	854	503	4.788	4.921	4.855				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3623	504489903	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	513	855	503	4.792	4.922	4.857				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3624	504489905	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	512	856	503	4.791	4.922	4.856				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3626	504489907	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	513	854	503	4.791	4.925	4.858				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3628	504489908	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	865	513	855	504	4.79	4.923	4.856				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3629	504489910	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	507	867	512	855	501	4.791	4.926	4.859				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3631	504489912	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	866	512	854	502	4.791	4.928	4.86				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3633	504489913	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	506	867	512	855	500	4.793	4.93	4.862				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3634	504489915	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	506	867	512	855	500	4.794	4.93	4.862				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3636	504489917	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	507	868	513	854	500	4.798	4.928	4.863				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3638	504489918	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	864	513	854	503	4.798	4.935	4.866				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3639	504489920	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	866	514	854	503	4.8	4.936	4.868				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3641	504489922	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	863	513	854	503	4.799	4.935	4.867				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3643	504489923	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	864	513	854	503	4.804	4.938	4.871				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3644	504489925	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	864	513	851	502	4.804	4.938	4.871				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3646	504489927	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	866	514	854	501	4.803	4.939	4.871				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3648	504489928	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	506	868	512	852	500	4.805	4.943	4.874				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3649	504489930	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	866	515	854	500	4.805	4.942	4.873				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3651	504489932	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	866	516	853	500	4.806	4.943	4.875				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3653	504489933	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	506	866	515	853	497	4.807	4.946	4.876				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3654	504489935	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	864	514	852	500	4.808	4.947	4.877				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3656	504489937	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	864	515	852	501	4.81	4.948	4.879				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3658	504489938	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	864	515	852	501	4.809	4.95	4.879				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3659	504489940	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	507	865	514	852	501	4.812	4.947	4.88				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3661	504489942	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	863	514	853	500	4.811	4.952	4.882				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3663	504489943	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	506	865	513	853	498	4.816	4.954	4.885				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3664	504489945	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	506	866	514	853	499	4.816	4.955	4.885				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3666	504489947	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	867	514	853	500	4.816	4.956	4.886				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3668	504489948	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	506	867	514	852	498	4.815	4.955	4.885				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3669	504489950	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	866	515	853	499	4.818	4.957	4.887				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3671	504489952	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	868	516	852	498	4.82	4.96	4.89				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3673	504489953	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	506	867	514	851	499	4.822	4.964	4.893				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3674	504489955	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	865	516	851	500	4.824	4.965	4.895				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3676	504489957	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	865	515	853	500	4.824	4.967	4.895				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3678	504489958	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	864	516	855	501	4.826	4.969	4.898				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3679	504489960	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	866	516	853	501	4.827	4.97	4.899				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3681	504489962	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	864	516	851	500	4.828	4.972	4.9				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3683	504489963	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	507	868	515	851	499	4.828	4.972	4.9				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3684	504489965	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	507	867	515	851	499	4.831	4.97	4.9				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3686	504489967	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	866	515	849	500	4.831	4.974	4.902				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3688	504489968	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	867	516	852	500	4.834	4.975	4.904				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3689	504489970	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	867	517	850	500	4.833	4.978	4.905				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3691	504489972	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	865	516	849	501	4.837	4.982	4.91				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3693	504489973	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	864	515	852	500	4.836	4.983	4.909				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3694	504489975	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	865	514	851	500	4.838	4.984	4.911				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3696	504489977	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	865	514	852	502	4.841	4.987	4.914				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3698	504489978	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	865	514	851	502	4.843	4.986	4.914				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3699	504489980	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	507	868	516	850	498	4.845	4.986	4.916				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3701	504489982	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	507	868	515	850	499	4.844	4.989	4.917				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3703	504489983	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	867	516	850	499	4.845	4.992	4.919				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3704	504489985	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	507	866	516	850	498	4.848	4.992	4.92				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3706	504489987	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	866	515	850	501	4.847	4.992	4.92				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3708	504489988	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	865	516	850	502	4.852	4.998	4.925				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3709	504489990	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	865	515	851	503	4.852	5	4.926				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3711	504489992	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	865	513	850	504	4.854	5.001	4.928				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3713	504489993	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	865	514	851	503	4.857	5	4.929				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3714	504489995	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	865	515	850	503	4.857	5.003	4.93				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3716	504489997	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	868	515	850	501	4.86	5.006	4.933				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3718	504489998	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	866	516	850	501	4.858	5.006	4.932				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3719	504490000	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	866	517	850	500	4.858	5.009	4.933				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3721	504490002	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	866	514	849	501	4.862	5.008	4.935				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3723	504490003	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	865	515	849	501	4.865	5.011	4.938				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3724	504490005	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	510	865	516	851	504	4.87	5.013	4.941				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3726	504490007	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	866	513	849	503	4.87	5.015	4.942				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3728	504490008	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	866	515	851	503	4.871	5.019	4.945				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3729	504490010	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	864	514	852	504	4.873	5.019	4.946				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3731	504490012	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	865	514	849	503	4.872	5.022	4.947				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3733	504490013	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	866	515	848	502	4.873	5.022	4.947				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3734	504490015	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	866	515	849	501	4.876	5.024	4.95				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3736	504490017	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	867	514	849	502	4.876	5.025	4.951				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3738	504490018	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	867	515	848	501	4.876	5.027	4.952				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3739	504490020	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	868	515	848	501	4.881	5.029	4.955				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3741	504490022	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	865	514	849	503	4.886	5.032	4.959				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3743	504490023	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	865	514	849	502	4.885	5.033	4.959				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3744	504490025	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	866	514	848	502	4.888	5.037	4.963				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3746	504490027	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	865	514	848	501	4.887	5.035	4.961				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3748	504490028	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			856	508	864	515	848	501	4.887	5.04	4.964				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3749	504490030	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	866	515	847	502	4.892	5.041	4.966				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3751	504490032	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	866	515	849	501	4.888	5.041	4.964				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3753	504490033	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	868	515	848	502	4.892	5.043	4.968				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3754	504490035	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	509	869	515	849	502	4.896	5.046	4.971				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3756	504490037	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	867	514	849	501	4.895	5.048	4.971				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3758	504490038	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	867	514	847	501	4.897	5.047	4.972				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3759	504490040	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	867	514	847	503	4.903	5.051	4.977				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3761	504490042	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	867	515	846	501	4.902	5.054	4.978				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3763	504490043	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	867	514	847	502	4.903	5.055	4.979				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3764	504490045	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	868	514	846	502	4.906	5.058	4.982				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3766	504490047	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	868	515	847	501	4.906	5.057	4.982				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3768	504490048	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	509	870	516	847	502	4.909	5.058	4.983				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3769	504490050	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	870	515	846	502	4.908	5.06	4.984				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3771	504490052	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	869	515	846	502	4.911	5.062	4.986				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3773	504490053	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	871	514	847	501	4.913	5.064	4.988				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3774	504490055	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	869	514	847	502	4.914	5.067	4.991				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3776	504490057	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	507	868	514	846	500	4.915	5.069	4.992				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3778	504490058	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	509	870	515	845	502	4.921	5.07	4.995				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3779	504490060	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	508	870	514	844	501	4.919	5.074	4.997				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3781	504490062	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	509	871	516	846	502	4.922	5.074	4.998				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3783	504490063	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	510	873	516	847	503	4.924	5.076	5				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3784	504490065	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			857	510	870	516	845	503	4.922	5.076	4.999				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3786	504490067	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	871	515	845	502	4.924	5.079	5.001				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3788	504490068	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	510	872	516	845	503	4.929	5.08	5.004				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3789	504490070	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			858	508	871	514	845	501	4.928	5.083	5.006				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3791	504490072	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	873	513	846	503	4.932	5.081	5.006				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3793	504490073	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	874	515	846	502	4.931	5.087	5.009				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3794	504490075	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	873	515	846	502	4.934	5.089	5.011				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3796	504490077	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	874	515	846	503	4.94	5.089	5.014				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3798	504490078	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	872	514	846	502	4.938	5.089	5.014				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3799	504490080	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	509	872	516	846	503	4.94	5.094	5.017				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3801	504490082	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	872	514	845	502	4.941	5.092	5.016				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3803	504490083	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	510	874	517	846	503	4.942	5.09	5.016				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3804	504490085	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	509	872	515	846	504	4.94	5.095	5.017				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3806	504490087	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	872	514	847	503	4.943	5.097	5.02				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3808	504490088	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	509	873	515	846	503	4.952	5.099	5.026				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3809	504490090	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	875	515	845	503	4.951	5.102	5.027				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3811	504490092	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	509	875	515	846	502	4.953	5.105	5.029				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3813	504490093	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	508	874	515	846	502	4.954	5.105	5.03				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3814	504490095	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	508	875	514	846	502	4.954	5.108	5.031				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3816	504490097	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	874	515	847	502	4.956	5.108	5.032				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3818	504490098	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			859	508	872	514	847	502	4.954	5.107	5.031				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3819	504490100	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	872	515	847	502	4.958	5.11	5.034				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3821	504490102	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			861	510	873	516	848	504	4.958	5.111	5.034				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3823	504490103	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	873	516	848	501	4.961	5.114	5.038				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3824	504490105	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	872	516	848	502	4.963	5.115	5.039				Valid	Valid	Eyetracker Calibration	Fixation	447	7
3826	504490107	Eye Tracker	Demo	7/31/25	P1	3/11/25	19:04.0	114950			860	509	873	515	846	503	4.965	5.119	5.042				Valid	Valid	Eyetracker Calibration	Fixation	447	7
